ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
600498,6,0.0,1,0,Free State,Bloemfontein,2014-11-02,field,day,0,120,0,0.974,7.45,24.2,0.869,7.47,24.44,1.194,7.59,25.11,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,20.6,13.7,10.6,18.2,61.0,Tournament,1,"436757, 436757"
600498,6,163.1578947,1,1,Easterns,Benoni,2015-01-11,field,day,0,74,0,1.076,7.59,25.48,0.914,7.3,20.56,0.785,7.06,20.28,62.0,1,0,1,0,3.2441,3.2441,1.3382,1.0927,27.3,16.2,0.0,13.8,3.0,Tournament,1,"436757, 436757"
600498,6,161.2903226,1,1,Namibia,Pretoria,2015-02-15,field,day,0,0,0,1.0,6.59,22.0,2.0,6.38,18.23,2.0,6.38,25.53,100.0,2,0,1,0,3.2441,3.2441,1.3382,1.0927,30.6,16.8,0.0,25.0,1.0,Tournament,1,"436757, 436757"
600498,6,147.826087,2,1,E. Province,Centurion,2015-02-22,field,day,1,121,0,1.326,8.29,26.57,1.162,8.31,24.67,0.767,8.34,26.25,51.0,3,0,1,0,3.2441,3.2441,1.3382,1.0927,29.1,19.4,0.0,21.6,3.0,Tournament,1,"436757, 436757"
600498,6,146.0176991,2,1,Zim Pres XI,Benoni,2015-09-05,field,daynight,1,22,0,1.076,7.59,25.48,1.093,7.07,22.02,0.785,7.1,21.16,55.0,4,0,2,0,3.2441,3.2441,3.188,1.0927,9.7,7.6,21.5,19.8,61.0,Cup,1,"436757, 436757"
600498,6,141.1290323,2,1,Easterns,Benoni,2015-09-06,field,day,1,14,0,1.076,7.59,25.48,1.093,7.07,22.02,0.785,7.1,21.16,43.75,5,0,2,0,3.2441,3.5007,3.0184,2.9753,15.2,6.9,1.0,12.9,51.0,Cup,1,"379143, 436757, 436757"
600498,6,137.1212121,1,1,KZ-Natal,Bloemfontein,2015-10-03,field,day,0,84,0,0.974,7.45,24.2,0.869,7.47,24.44,1.194,7.59,25.11,36.2,6,0,2,0,2.8179,2.6483,3.5814,1.0927,29.2,9.0,0.0,18.7,3.0,Cup,1,"436757, 436757"
600498,6,132.7586207,2,1,KZN-Inland,Bloemfontein,2015-10-04,bat,day,0,0,0,0.974,7.45,24.2,0.565,7.28,26.69,1.194,7.38,23.07,38.5,7,0,3,0,2.8179,2.6483,3.8936,1.0927,32.5,11.7,1.3,28.3,55.0,Cup,1,
600498,6,129.4444444,2,1,Easterns,Centurion,2015-11-01,field,day,1,68,0,1.326,8.29,26.57,1.162,8.31,24.67,0.767,8.34,26.25,33.28571429,8,0,3,0,2.8179,2.6483,3.5814,2.5491,34.7,17.9,0.0,28.6,2.0,Tournament,1,"436757, 436757, 321777, 379143"
600498,6,126.4840183,2,1,Gauteng,Johannesburg,2015-11-08,field,day,1,14,0,1.5,8.05,27.2,0.982,8.06,25.12,0.876,8.05,25.02,34.625,9,0,3,0,2.8179,2.6483,1.3382,1.0927,30.6,14.4,0.0,17.1,3.0,Tournament,1,"436757, 436757"
