ID,GameFormat,SR,BattingInnings,IsOut,Opposition,Ground,MatchDate,TossResult,MatchTime,isTossWon,Fantasy,isHomeGround,GroundWL,GroundRPO,GroundAvg,TossWL,TossRPO,TossAvg,inningsWL,inningsRPO,inningsAverage,Average,Innings,Centuries,Fifties,Zeros,Consistency,Form,Venue,Opps,MaxTemp,MinTemp,RainProb,MaxWind,WeatherCode,Tournament,BattingOrder,Extracted_IDs
1175428,6,0.0,1,1,Karnataka,Mohali,2022-10-22,field,day,0,1,0,1.23,8.32,27.96,0.568,8.29,28.63,0.61,8.3,25.88,0.0,0,0,0,0,0.9353,0.9353,1.3382,1.0927,28.5,15.3,0.0,11.0,0.0,Other,4,"1206052, 290630, 778963, 1155253, 1057399, 1175485, 1292506, 537119, 344580, 423838, 778963"
1175428,6,50.0,2,0,Punjab,Eden Gardens,2022-10-30,field,day,1,16,0,1.428,8.06,26.66,1.261,8.39,25.05,0.847,8.09,25.96,1.0,1,0,0,0,1.0863,1.0863,1.3382,1.0927,29.4,19.7,0.0,9.2,0.0,Other,4,"432783, 390484, 1079470, 732293, 432783, 1070173, 390484, 1168641, 423838, 1292506, 425943, 1161024, 1070183"
1175428,6,69.23076923,1,0,Chhattisgarh,Jaipur,2023-10-17,field,daynight,0,5,0,1.818,7.54,25.92,0.75,7.55,23.29,0.666,7.62,23.87,9.0,2,0,0,0,1.2373,1.2373,1.3382,1.0927,30.6,19.8,0.1,16.1,51.0,Other,3,"277916, 423838, 390481, 1170265, 1059570, 1175485, 390481, 1292506, 1161489, 1206052, 377534, 1151278, 1292495, 471342"
1175428,6,71.42857143,1,0,Baroda,Jaipur,2023-10-21,bat,day,1,19,0,1.818,7.54,25.92,0.548,7.73,28.18,0.666,7.62,23.87,10.0,3,0,0,0,1.6635,1.6635,1.9422,1.0927,31.9,19.2,0.0,10.6,1.0,Other,3,"471342, 377534, 1170265, 1292495, 714451, 390481, 1161489, 423838, 277916, 1059570, 1206052, 1151278, 1175485, 1292506, 390481"
1175428,6,93.75,1,0,Hyderabad,Jaipur,2023-10-27,field,day,0,11,0,1.818,7.54,25.92,0.75,7.55,23.29,0.666,7.62,23.87,15.0,4,0,0,0,1.8145,1.8145,2.1988,1.0927,31.2,16.5,0.0,9.9,3.0,Other,4,"1151278, 423838, 1175485, 1059570, 390481, 1292495, 1206052, 377534, 1292506, 714451, 390481, 1161489, 1170265, 1246528"
1175428,6,91.66666667,2,0,KKR,Eden Gardens,2024-05-11,field,night,1,6,0,1.428,8.06,26.66,1.261,8.39,25.05,0.847,8.09,25.96,22.0,5,0,0,0,2.2407,2.4973,1.6402,1.0927,31.4,25.7,6.8,19.9,61.0,IPL,4,"851403, 1151273, 720471, 1079470, 34102, 669365, 642519, 230558, 723105, 625371, 892749, 720471, 604527, 276298, 1170265, 446507, 1287032, 311592"
1175428,6,92.30769231,1,1,Shaheens,Al Amerat,2024-10-19,bat,daynight,1,-4,0,0.923,7.43,22.18,0.653,7.23,23.19,0.662,7.59,20.81,24.0,6,0,0,0,2.2407,2.4973,1.3382,1.0927,32.3,24.4,0.0,12.0,3.0,Cup,3,"1161024, 1151273, 1064812, 1161489, 1064812, 1292506, 1079470, 1170265, 1070183, 1151270"
1175428,6,88.88888889,2,0,AFG A,Al Amerat,2024-10-25,bat,daynight,0,4,0,0.923,7.43,22.18,1.529,7.58,18.72,0.662,7.72,24.39,12.0,7,0,0,1,1.8145,2.2221,1.3382,1.0927,33.9,24.8,0.0,18.9,0.0,Cup,3,"1161024, 1292506, 1151270, 793467, 1070183, 1151273, 1170265, 1079470"
1175428,6,104.8780488,1,0,UP,Mumbai,2024-11-29,field,day,0,20,0,0.914,7.23,22.96,0.411,7.14,24.08,0.425,7.29,20.8,14.33333333,9,0,0,1,1.9655,2.2221,1.3382,1.0927,31.5,20.4,0.0,14.4,3.0,Other,4,"1175489, 390481, 430246, 537119, 1292506, 723105, 423838, 390481, 1175485, 604527, 1130300, 1206052"
1175428,6,110.8695652,1,0,Jharkhand,Mumbai,2024-12-01,field,day,0,5,0,0.914,7.23,22.96,0.411,7.14,24.08,0.425,7.29,20.8,17.0,10,0,0,1,1.9655,2.2221,1.9422,1.0927,32.7,20.6,0.0,13.3,3.0,Other,4,"805235, 390481, 720471, 1209292, 1292506, 1123073, 1151270, 423838, 1079839, 390481, 1207295, 720471"
